16707,user16707,80,167
16708,user16708,34,36
16709,user16709,35,172
16710,user16710,71,389
16711,user16711,56,288
16712,user16712,44,113
16713,user16713,28,393
16714,user16714,27,344
16715,user16715,57,292
16716,user16716,82,232
16717,user16717,29,387
16718,user16718,56,127
16719,user16719,84,309
16720,user16720,66,192
16721,user16721,63,121
16722,user16722,29,249
16723,user16723,42,394
16724,user16724,48,82
16725,user16725,22,78
16726,user16726,70,224
16727,user16727,83,241
16728,user16728,63,359
16729,user16729,50,313
16730,user16730,33,252
16731,user16731,80,300
16732,user16732,25,394
16733,user16733,41,202
16734,user16734,84,367
16735,user16735,29,391
16736,user16736,55,378
16737,user16737,66,387
16738,user16738,57,375
16739,user16739,65,342
16740,user16740,49,100
16741,user16741,28,370
16742,user16742,45,226
16743,user16743,39,260
16744,user16744,49,264
16745,user16745,68,327
16746,user16746,81,366
16747,user16747,52,333
16748,user16748,48,16
16749,user16749,71,69
16750,user16750,53,220
16751,user16751,82,8
16752,user16752,26,319
16753,user16753,27,149
16754,user16754,50,272
16755,user16755,48,65
16756,user16756,26,263
16757,user16757,65,261
16758,user16758,30,104
16759,user16759,44,235
16760,user16760,60,44
16761,user16761,38,370
16762,user16762,73,280
16763,user16763,72,10
16764,user16764,83,207
16765,user16765,26,54
16766,user16766,50,267
16767,user16767,75,245
16768,user16768,19,131
16769,user16769,37,361
16770,user16770,33,310
16771,user16771,71,246
16772,user16772,38,182
16773,user16773,49,52
16774,user16774,28,363
16775,user16775,45,43
16776,user16776,26,48
16777,user16777,23,149
16778,user16778,33,309
16779,user16779,18,49
16780,user16780,38,115
16781,user16781,50,388
16782,user16782,40,127
16783,user16783,69,73
16784,user16784,83,397
16785,user16785,54,171
16786,user16786,19,80
16787,user16787,30,379
16788,user16788,54,313
16789,user16789,20,398
16790,user16790,58,92
16791,user16791,24,44
16792,user16792,59,89
16793,user16793,50,290
16794,user16794,46,352
16795,user16795,66,139
16796,user16796,58,311
16797,user16797,76,232
16798,user16798,23,225
16799,user16799,70,117
16800,user16800,47,11
16801,user16801,54,79
16802,user16802,24,244
16803,user16803,20,272
16804,user16804,77,55
16805,user16805,41,338
16806,user16806,84,55
16807,user16807,31,369
16808,user16808,51,390
16809,user16809,64,310
16810,user16810,30,194
16811,user16811,52,231
16812,user16812,69,171
16813,user16813,85,46
16814,user16814,68,390
16815,user16815,33,396
16816,user16816,71,235
16817,user16817,29,281
16818,user16818,73,65
16819,user16819,70,205
16820,user16820,40,339
16821,user16821,55,172
16822,user16822,17,372
16823,user16823,35,41
16824,user16824,68,226
16825,user16825,41,110
16826,user16826,19,121
16827,user16827,75,87
16828,user16828,46,216
16829,user16829,37,338
16830,user16830,56,114
16831,user16831,62,274
16832,user16832,65,219
16833,user16833,54,328
16834,user16834,36,394
16835,user16835,46,334
16836,user16836,73,105
16837,user16837,30,80
16838,user16838,45,310
16839,user16839,62,209
16840,user16840,84,140
16841,user16841,42,314
16842,user16842,35,39
16843,user16843,30,95
16844,user16844,25,193
16845,user16845,54,166
16846,user16846,46,178
16847,user16847,30,24
16848,user16848,43,47
16849,user16849,33,117
16850,user16850,79,277
16851,user16851,80,229
16852,user16852,72,219
16853,user16853,48,180
16854,user16854,21,211
16855,user16855,66,168
16856,user16856,77,267
16857,user16857,60,339
16858,user16858,42,345
16859,user16859,79,330
16860,user16860,18,39
16861,user16861,32,284
16862,user16862,46,248
16863,user16863,77,86
16864,user16864,42,177
16865,user16865,49,131
16866,user16866,48,238
16867,user16867,23,318
16868,user16868,77,331
16869,user16869,32,136
16870,user16870,58,369
16871,user16871,61,397
16872,user16872,26,72
16873,user16873,34,316
16874,user16874,37,43
16875,user16875,76,165
16876,user16876,30,189
16877,user16877,84,137
16878,user16878,38,323
16879,user16879,70,74
16880,user16880,84,371
16881,user16881,69,213
16882,user16882,24,324
16883,user16883,31,306
16884,user16884,50,341
16885,user16885,29,387
16886,user16886,70,223
16887,user16887,73,66
16888,user16888,34,194
16889,user16889,51,290
16890,user16890,65,303
16891,user16891,58,224
16892,user16892,78,188
16893,user16893,61,307
16894,user16894,44,343
16895,user16895,83,347
16896,user16896,68,394
16897,user16897,75,288
16898,user16898,67,340
16899,user16899,68,252
16900,user16900,18,176
16901,user16901,68,37
16902,user16902,61,277
16903,user16903,55,183
16904,user16904,81,197
16905,user16905,21,11
16906,user16906,55,156
16907,user16907,67,353
16908,user16908,43,169
16909,user16909,37,205
16910,user16910,62,74
16911,user16911,60,100
16912,user16912,74,20
16913,user16913,63,208
16914,user16914,44,232
16915,user16915,70,114
16916,user16916,79,104
16917,user16917,72,146
16918,user16918,47,72
16919,user16919,17,339
16920,user16920,81,285
16921,user16921,70,383
16922,user16922,33,281
16923,user16923,68,61
16924,user16924,44,65
16925,user16925,32,162
16926,user16926,19,157
16927,user16927,76,343
16928,user16928,49,178
16929,user16929,58,23
16930,user16930,35,139
16931,user16931,66,343
16932,user16932,67,343
16933,user16933,42,6
16934,user16934,54,295
16935,user16935,66,138
16936,user16936,25,33
16937,user16937,48,363
16938,user16938,77,153
16939,user16939,43,99
16940,user16940,30,362
16941,user16941,79,172
16942,user16942,82,261
16943,user16943,26,156
16944,user16944,64,162
16945,user16945,44,284
16946,user16946,52,293
16947,user16947,65,275
16948,user16948,55,65
16949,user16949,82,317
16950,user16950,46,192
16951,user16951,50,212
16952,user16952,32,275
16953,user16953,38,360
16954,user16954,69,103
16955,user16955,23,266
16956,user16956,40,205
16957,user16957,49,92
16958,user16958,84,344
16959,user16959,33,172
16960,user16960,34,311
16961,user16961,65,29
16962,user16962,49,175
16963,user16963,18,277
16964,user16964,32,171
16965,user16965,64,127
16966,user16966,75,346
16967,user16967,69,167
16968,user16968,57,89
16969,user16969,39,288
16970,user16970,78,95
16971,user16971,20,17
16972,user16972,79,349
16973,user16973,80,201
16974,user16974,57,376
16975,user16975,24,329
16976,user16976,80,269
16977,user16977,75,359
16978,user16978,78,202
16979,user16979,32,180
16980,user16980,24,399
16981,user16981,31,244
16982,user16982,25,343
16983,user16983,22,373
16984,user16984,66,317
16985,user16985,81,354
16986,user16986,23,115
16987,user16987,48,69
16988,user16988,61,257
16989,user16989,55,25
16990,user16990,42,55
16991,user16991,52,63
16992,user16992,23,221
16993,user16993,31,301
16994,user16994,42,391
16995,user16995,75,279
16996,user16996,31,214
16997,user16997,39,8
16998,user16998,23,49
16999,user16999,82,252
17000,user17000,62,347
17001,user17001,43,271
17002,user17002,32,227
17003,user17003,84,231
17004,user17004,38,166
17005,user17005,82,112
17006,user17006,60,290
17007,user17007,57,81
17008,user17008,54,168
17009,user17009,41,192
17010,user17010,74,370
17011,user17011,59,373
17012,user17012,39,107
17013,user17013,78,72
17014,user17014,44,169
17015,user17015,71,126
17016,user17016,51,375
17017,user17017,66,238
17018,user17018,64,199
17019,user17019,66,161
17020,user17020,82,66
17021,user17021,18,396
17022,user17022,64,181
17023,user17023,77,303
17024,user17024,81,272
17025,user17025,50,367
17026,user17026,19,236
17027,user17027,55,391
17028,user17028,25,112
17029,user17029,74,246
17030,user17030,83,309
17031,user17031,77,324
17032,user17032,40,271
17033,user17033,76,129
17034,user17034,31,128
17035,user17035,57,201
17036,user17036,56,154
17037,user17037,48,215
17038,user17038,42,206
17039,user17039,64,107
17040,user17040,81,152
17041,user17041,23,174
17042,user17042,17,141
17043,user17043,36,252
17044,user17044,31,230
17045,user17045,31,268
17046,user17046,35,242
17047,user17047,31,121
17048,user17048,73,354
17049,user17049,38,365
17050,user17050,68,192
17051,user17051,34,206
17052,user17052,21,377
17053,user17053,47,165
17054,user17054,23,100
17055,user17055,33,29
17056,user17056,61,372
17057,user17057,20,391
17058,user17058,25,70
17059,user17059,46,222
17060,user17060,34,29
17061,user17061,84,191
17062,user17062,79,316
17063,user17063,71,162
17064,user17064,35,307
17065,user17065,47,54
17066,user17066,84,374
17067,user17067,69,395
17068,user17068,38,216
17069,user17069,74,43
17070,user17070,57,211
17071,user17071,64,340
17072,user17072,51,99
17073,user17073,61,153
17074,user17074,69,255
17075,user17075,74,33
17076,user17076,81,117
17077,user17077,43,269
17078,user17078,35,21
17079,user17079,79,128
17080,user17080,65,356
17081,user17081,53,35
17082,user17082,29,7
17083,user17083,20,382
17084,user17084,49,349
17085,user17085,22,281
17086,user17086,64,52
17087,user17087,44,298
17088,user17088,37,251
17089,user17089,74,273
17090,user17090,46,255
17091,user17091,49,85
17092,user17092,20,330
17093,user17093,71,101
17094,user17094,83,271
17095,user17095,37,13
17096,user17096,46,148
17097,user17097,29,305
17098,user17098,53,295
17099,user17099,72,385
17100,user17100,24,289
17101,user17101,22,184
17102,user17102,68,100
17103,user17103,72,101
17104,user17104,79,95
17105,user17105,41,274
17106,user17106,63,153
17107,user17107,52,303
17108,user17108,65,132
17109,user17109,39,64
17110,user17110,63,142
17111,user17111,83,355
17112,user17112,33,103
17113,user17113,48,90
17114,user17114,75,83
17115,user17115,65,166
17116,user17116,40,368
17117,user17117,26,73
17118,user17118,76,116
17119,user17119,47,382
17120,user17120,21,59
17121,user17121,80,261
17122,user17122,20,326
17123,user17123,70,59
17124,user17124,64,199
17125,user17125,79,87
17126,user17126,23,312
17127,user17127,75,141
17128,user17128,83,215
17129,user17129,62,243
17130,user17130,47,208
17131,user17131,61,102
17132,user17132,27,194
17133,user17133,75,221
17134,user17134,62,384
17135,user17135,65,307
17136,user17136,48,101
17137,user17137,71,293
17138,user17138,28,301
17139,user17139,18,368
17140,user17140,67,151
17141,user17141,46,373
17142,user17142,83,222
17143,user17143,68,126
17144,user17144,48,321
17145,user17145,70,128
17146,user17146,71,43
17147,user17147,31,83
17148,user17148,59,313
17149,user17149,30,283
17150,user17150,70,197
17151,user17151,78,62
17152,user17152,67,284
17153,user17153,81,101
17154,user17154,53,348
17155,user17155,35,284
17156,user17156,78,41
17157,user17157,53,168
17158,user17158,21,164
17159,user17159,55,241
17160,user17160,36,254
17161,user17161,75,183
17162,user17162,21,364
17163,user17163,82,35
17164,user17164,18,397
17165,user17165,46,374
17166,user17166,33,369
17167,user17167,21,193
17168,user17168,22,147
17169,user17169,29,203
17170,user17170,45,10
17171,user17171,18,145
17172,user17172,78,128
17173,user17173,66,345
17174,user17174,51,302
17175,user17175,71,358
17176,user17176,45,26
17177,user17177,28,332
17178,user17178,44,345
17179,user17179,32,304
17180,user17180,64,151
17181,user17181,29,306
17182,user17182,71,132
17183,user17183,29,391
17184,user17184,48,286
17185,user17185,79,196
17186,user17186,45,228
17187,user17187,82,73
17188,user17188,81,235
17189,user17189,38,224
17190,user17190,62,304
17191,user17191,83,175
17192,user17192,20,238
17193,user17193,69,254
17194,user17194,70,115
17195,user17195,33,311
17196,user17196,67,144
17197,user17197,35,88
17198,user17198,40,82
17199,user17199,40,140
17200,user17200,18,258
17201,user17201,40,367
17202,user17202,39,300
17203,user17203,21,144
17204,user17204,60,189
17205,user17205,43,28
17206,user17206,59,79
17207,user17207,30,299
17208,user17208,82,375
17209,user17209,44,232
17210,user17210,58,168
17211,user17211,68,76
17212,user17212,21,76
17213,user17213,64,302
17214,user17214,69,117
17215,user17215,52,386
17216,user17216,32,263
17217,user17217,49,392
17218,user17218,51,19
17219,user17219,70,275
17220,user17220,21,62
17221,user17221,64,164
17222,user17222,49,171
17223,user17223,52,276
17224,user17224,37,265
17225,user17225,70,375
17226,user17226,58,38
17227,user17227,52,38
17228,user17228,73,19
17229,user17229,62,35
17230,user17230,19,234
17231,user17231,38,345
17232,user17232,25,342
17233,user17233,20,54
17234,user17234,32,389
17235,user17235,46,10
17236,user17236,23,37
17237,user17237,83,32
17238,user17238,74,112
17239,user17239,76,144
17240,user17240,74,193
17241,user17241,64,149
17242,user17242,42,19
17243,user17243,20,23
17244,user17244,64,59
17245,user17245,21,216
17246,user17246,59,44
17247,user17247,54,74
17248,user17248,85,291
17249,user17249,53,277
17250,user17250,44,378
17251,user17251,65,152
17252,user17252,67,305
17253,user17253,17,178
17254,user17254,41,158
17255,user17255,47,266
17256,user17256,52,145
17257,user17257,47,161
17258,user17258,59,149
17259,user17259,79,325
17260,user17260,84,42
17261,user17261,62,336
17262,user17262,22,388
17263,user17263,30,36
17264,user17264,72,204
17265,user17265,68,93
17266,user17266,32,228
17267,user17267,66,234
17268,user17268,33,278
17269,user17269,72,289
17270,user17270,46,196
17271,user17271,65,84
17272,user17272,51,202
17273,user17273,80,96
17274,user17274,49,183
17275,user17275,84,395
17276,user17276,73,78
17277,user17277,53,187
17278,user17278,79,356
17279,user17279,48,221
17280,user17280,35,305
17281,user17281,62,229
17282,user17282,82,67
17283,user17283,33,301
17284,user17284,20,102
17285,user17285,25,20
17286,user17286,75,248
17287,user17287,18,196
17288,user17288,57,237
17289,user17289,22,216
17290,user17290,46,73
17291,user17291,21,252
17292,user17292,64,116
17293,user17293,63,56
17294,user17294,48,73
17295,user17295,26,203
17296,user17296,48,188
17297,user17297,37,153
17298,user17298,61,379
17299,user17299,82,218
17300,user17300,68,23
17301,user17301,35,127
17302,user17302,21,398
17303,user17303,49,166
17304,user17304,69,240
17305,user17305,85,138
17306,user17306,21,208
17307,user17307,29,381
17308,user17308,20,141
17309,user17309,64,165
17310,user17310,39,150
17311,user17311,34,201
17312,user17312,65,165
17313,user17313,45,197
17314,user17314,55,384
17315,user17315,18,137
17316,user17316,60,138
17317,user17317,74,198
17318,user17318,28,216
17319,user17319,19,186
17320,user17320,77,273
17321,user17321,49,209
17322,user17322,64,123
17323,user17323,48,199
17324,user17324,72,394
17325,user17325,70,388
17326,user17326,38,84
17327,user17327,19,185
17328,user17328,48,274
17329,user17329,71,253
17330,user17330,82,199
17331,user17331,67,164
17332,user17332,80,336
17333,user17333,73,95
17334,user17334,20,86
17335,user17335,45,368
17336,user17336,18,70
17337,user17337,80,11
17338,user17338,62,282
17339,user17339,84,210
17340,user17340,44,81
17341,user17341,48,351
17342,user17342,28,27
17343,user17343,71,37
17344,user17344,18,258
17345,user17345,25,52
17346,user17346,19,311
17347,user17347,76,325
17348,user17348,52,120
17349,user17349,68,295
17350,user17350,51,345
17351,user17351,45,332
17352,user17352,27,282
17353,user17353,84,392
17354,user17354,78,14
17355,user17355,83,337
17356,user17356,76,106
17357,user17357,51,49
17358,user17358,54,215
17359,user17359,50,380
17360,user17360,50,376
17361,user17361,41,35
17362,user17362,84,111
17363,user17363,66,217
17364,user17364,48,268
17365,user17365,68,71
17366,user17366,55,162
17367,user17367,41,218
17368,user17368,78,179
17369,user17369,75,28
17370,user17370,22,306
17371,user17371,80,356
17372,user17372,78,249
17373,user17373,33,232
17374,user17374,38,142
17375,user17375,69,399
17376,user17376,33,41
17377,user17377,72,195
17378,user17378,26,59
17379,user17379,42,244
17380,user17380,42,294
17381,user17381,27,187
17382,user17382,45,132
17383,user17383,43,308
17384,user17384,64,146
17385,user17385,29,252
17386,user17386,37,166
17387,user17387,74,154
17388,user17388,55,233
17389,user17389,61,118
17390,user17390,59,197
17391,user17391,53,276
17392,user17392,68,225
17393,user17393,61,278
17394,user17394,53,287
17395,user17395,27,109
17396,user17396,29,400
17397,user17397,52,201
17398,user17398,23,125
17399,user17399,62,239
17400,user17400,83,164
17401,user17401,31,241
17402,user17402,68,241
17403,user17403,42,316
17404,user17404,63,187
17405,user17405,69,299
17406,user17406,59,361
17407,user17407,37,54
17408,user17408,37,319
17409,user17409,27,381
17410,user17410,19,213
17411,user17411,19,349
17412,user17412,41,278
17413,user17413,25,153
17414,user17414,65,201
17415,user17415,83,214
17416,user17416,84,342
17417,user17417,77,151
17418,user17418,23,363
17419,user17419,49,173
17420,user17420,18,169
17421,user17421,47,67
17422,user17422,59,178
17423,user17423,43,189
17424,user17424,71,271
17425,user17425,48,51
17426,user17426,73,276
17427,user17427,48,135
17428,user17428,23,133
17429,user17429,83,188
17430,user17430,23,140
17431,user17431,39,261
17432,user17432,38,262
17433,user17433,25,285
17434,user17434,72,308
17435,user17435,54,127
17436,user17436,31,237
17437,user17437,25,262
17438,user17438,83,169
17439,user17439,40,64
17440,user17440,42,231
17441,user17441,50,218
17442,user17442,29,175
17443,user17443,75,34
17444,user17444,29,344
17445,user17445,74,76
17446,user17446,34,318
17447,user17447,22,136
17448,user17448,22,222
17449,user17449,76,172
17450,user17450,31,375
17451,user17451,70,7
17452,user17452,35,226
17453,user17453,69,319
17454,user17454,24,320
17455,user17455,49,186
17456,user17456,78,189
17457,user17457,17,114
17458,user17458,69,75
17459,user17459,66,198
17460,user17460,52,378
17461,user17461,77,28
17462,user17462,55,251
17463,user17463,61,114
17464,user17464,26,391
17465,user17465,22,73
17466,user17466,41,49
17467,user17467,27,252
17468,user17468,26,107
17469,user17469,40,117
17470,user17470,33,138
17471,user17471,53,34
17472,user17472,39,335
17473,user17473,48,13
17474,user17474,83,320
17475,user17475,73,232
17476,user17476,51,302
17477,user17477,50,308
17478,user17478,55,169
17479,user17479,36,163
17480,user17480,54,337
17481,user17481,83,184
17482,user17482,79,255
17483,user17483,23,17
17484,user17484,66,139
17485,user17485,55,5
17486,user17486,52,105
17487,user17487,55,333
17488,user17488,70,140
17489,user17489,22,215
17490,user17490,46,188
17491,user17491,75,255
17492,user17492,67,224
17493,user17493,81,365
17494,user17494,53,177
17495,user17495,19,270
17496,user17496,24,125
17497,user17497,67,59
17498,user17498,83,248
17499,user17499,24,23
17500,user17500,29,11
17501,user17501,18,195
17502,user17502,20,156
17503,user17503,45,114
17504,user17504,23,225
17505,user17505,37,392
17506,user17506,77,57
17507,user17507,19,110
17508,user17508,44,364
17509,user17509,42,177
17510,user17510,22,48
17511,user17511,65,329
17512,user17512,61,122
17513,user17513,26,195
17514,user17514,76,268
17515,user17515,77,383
17516,user17516,41,44
17517,user17517,18,191
17518,user17518,75,106
17519,user17519,79,330
17520,user17520,25,100
17521,user17521,78,165
17522,user17522,55,27
17523,user17523,81,199
17524,user17524,31,45
17525,user17525,56,19
17526,user17526,66,322
17527,user17527,76,329
17528,user17528,38,67
17529,user17529,82,368
17530,user17530,20,116
17531,user17531,33,182
17532,user17532,62,129
17533,user17533,48,291
17534,user17534,43,376
17535,user17535,23,205
17536,user17536,27,106
17537,user17537,74,255
17538,user17538,28,257
17539,user17539,38,343
17540,user17540,44,285
17541,user17541,52,239
17542,user17542,49,298
17543,user17543,70,268
17544,user17544,34,390
17545,user17545,44,358
17546,user17546,53,61
17547,user17547,36,308
17548,user17548,55,141
17549,user17549,26,381
17550,user17550,85,16
17551,user17551,85,147
17552,user17552,41,168
17553,user17553,62,357
17554,user17554,47,76
17555,user17555,63,284
17556,user17556,76,193
17557,user17557,52,208
17558,user17558,18,9
17559,user17559,25,365
17560,user17560,37,338
17561,user17561,59,369
17562,user17562,22,148
17563,user17563,36,282
17564,user17564,58,388
17565,user17565,57,69
17566,user17566,62,128
17567,user17567,32,302
17568,user17568,25,77
17569,user17569,50,363
17570,user17570,80,183
17571,user17571,42,53
17572,user17572,48,361
17573,user17573,45,225
17574,user17574,27,158
17575,user17575,63,338
17576,user17576,30,300
17577,user17577,76,34
17578,user17578,44,113
17579,user17579,21,382
17580,user17580,43,104
17581,user17581,20,46
17582,user17582,50,357
17583,user17583,48,395
17584,user17584,62,398
17585,user17585,46,377
17586,user17586,48,198
17587,user17587,19,298
17588,user17588,68,15
17589,user17589,50,96
17590,user17590,68,381
17591,user17591,54,315
17592,user17592,66,187
17593,user17593,33,27
17594,user17594,57,115
17595,user17595,65,203
17596,user17596,46,216
17597,user17597,18,167
17598,user17598,40,333
17599,user17599,24,48
17600,user17600,78,333
17601,user17601,51,247
17602,user17602,77,286
17603,user17603,57,372
17604,user17604,70,145
17605,user17605,38,61
17606,user17606,32,245
17607,user17607,67,43
17608,user17608,65,118
17609,user17609,28,35
17610,user17610,28,70
17611,user17611,50,41
17612,user17612,53,175
17613,user17613,41,323
17614,user17614,39,60
17615,user17615,75,257
17616,user17616,75,392
17617,user17617,74,252
17618,user17618,62,55
17619,user17619,66,198
17620,user17620,72,218
17621,user17621,30,325
17622,user17622,77,182
17623,user17623,58,62
17624,user17624,73,71
17625,user17625,50,207
17626,user17626,85,241
17627,user17627,31,172
17628,user17628,35,342
17629,user17629,45,82
17630,user17630,75,176
17631,user17631,56,254
17632,user17632,40,64
17633,user17633,69,356
17634,user17634,67,185
17635,user17635,57,213
17636,user17636,73,145
17637,user17637,77,26
17638,user17638,59,40
17639,user17639,33,143
17640,user17640,58,336
17641,user17641,38,130
17642,user17642,67,25
17643,user17643,21,50
17644,user17644,74,109
17645,user17645,73,208
17646,user17646,55,116
17647,user17647,25,64
17648,user17648,64,386
17649,user17649,65,250
17650,user17650,78,79
17651,user17651,63,261
17652,user17652,53,152
17653,user17653,55,246
17654,user17654,64,176
17655,user17655,69,343
17656,user17656,64,295
17657,user17657,52,238
17658,user17658,50,253
17659,user17659,68,71
17660,user17660,45,237
17661,user17661,44,122
17662,user17662,67,284
17663,user17663,63,209
17664,user17664,39,236
17665,user17665,63,208
17666,user17666,36,362
17667,user17667,85,53
17668,user17668,31,352
17669,user17669,80,173
17670,user17670,50,334
17671,user17671,83,211
17672,user17672,85,136
17673,user17673,24,23
17674,user17674,79,346
17675,user17675,39,45
17676,user17676,55,46
17677,user17677,79,257
17678,user17678,78,141
17679,user17679,28,338
17680,user17680,82,100
17681,user17681,25,385
17682,user17682,40,308
17683,user17683,83,360
17684,user17684,59,177
17685,user17685,18,387
17686,user17686,48,287
17687,user17687,64,166
17688,user17688,79,205
17689,user17689,40,260
17690,user17690,56,397
17691,user17691,59,349
17692,user17692,64,239
17693,user17693,27,71
17694,user17694,34,68
17695,user17695,82,71
17696,user17696,25,24
17697,user17697,44,329
17698,user17698,58,379
17699,user17699,46,245
17700,user17700,69,52
17701,user17701,18,151
17702,user17702,56,7
17703,user17703,52,191
17704,user17704,58,107
17705,user17705,36,187
17706,user17706,40,313
17707,user17707,66,260
17708,user17708,74,114
17709,user17709,26,236
17710,user17710,80,376
17711,user17711,21,294
17712,user17712,50,165
17713,user17713,70,29
17714,user17714,62,49
17715,user17715,18,275
17716,user17716,60,144
17717,user17717,18,62
17718,user17718,85,56
17719,user17719,40,123
17720,user17720,75,177
17721,user17721,60,236
17722,user17722,81,272
17723,user17723,72,381
17724,user17724,39,211
17725,user17725,44,213
17726,user17726,77,198
17727,user17727,40,104
17728,user17728,53,320
17729,user17729,46,98
17730,user17730,25,214
17731,user17731,28,98
17732,user17732,58,122
17733,user17733,58,137
17734,user17734,79,27
17735,user17735,81,275
17736,user17736,65,304
17737,user17737,28,347
17738,user17738,59,351
17739,user17739,64,325
17740,user17740,80,80
17741,user17741,57,220
17742,user17742,58,147
17743,user17743,81,65
17744,user17744,27,180
17745,user17745,43,51
17746,user17746,62,202
17747,user17747,53,187
17748,user17748,67,96
17749,user17749,79,341
17750,user17750,67,304
17751,user17751,60,19
17752,user17752,36,231
17753,user17753,44,203
17754,user17754,42,15
17755,user17755,21,183
17756,user17756,84,11
17757,user17757,70,288
17758,user17758,77,41
17759,user17759,43,305
17760,user17760,67,394
17761,user17761,48,229
17762,user17762,55,194
17763,user17763,27,180
17764,user17764,84,39
17765,user17765,66,143
17766,user17766,60,131
17767,user17767,75,86
17768,user17768,69,392
17769,user17769,20,386
17770,user17770,43,398
17771,user17771,58,59
17772,user17772,48,69
17773,user17773,74,220
17774,user17774,57,370
17775,user17775,32,191
17776,user17776,32,150
17777,user17777,45,119
17778,user17778,33,312
17779,user17779,50,111
17780,user17780,62,48
17781,user17781,75,399
17782,user17782,40,363
17783,user17783,62,302
17784,user17784,85,332
17785,user17785,63,112
17786,user17786,23,397
17787,user17787,78,83
17788,user17788,27,117
17789,user17789,25,61
17790,user17790,44,148
17791,user17791,79,86
17792,user17792,48,57
17793,user17793,60,348
17794,user17794,24,133
17795,user17795,49,172
17796,user17796,23,360
17797,user17797,82,292
17798,user17798,78,108
17799,user17799,77,185
17800,user17800,84,208
17801,user17801,72,271
17802,user17802,79,51
17803,user17803,62,147
17804,user17804,61,214
17805,user17805,46,257
17806,user17806,27,160
17807,user17807,49,50
17808,user17808,33,198
17809,user17809,76,179
17810,user17810,33,56
17811,user17811,29,38
17812,user17812,66,259
17813,user17813,85,394
17814,user17814,34,315
17815,user17815,61,58
17816,user17816,71,372
17817,user17817,72,131
17818,user17818,49,234
17819,user17819,55,46
17820,user17820,62,32
17821,user17821,51,99
17822,user17822,66,378
17823,user17823,54,135
17824,user17824,43,332
17825,user17825,28,57
17826,user17826,43,30
17827,user17827,54,288
17828,user17828,28,326
17829,user17829,62,72
17830,user17830,78,131
17831,user17831,51,181
17832,user17832,48,102
17833,user17833,82,249
17834,user17834,83,19
17835,user17835,32,362
17836,user17836,55,152
17837,user17837,63,379
17838,user17838,22,286
17839,user17839,45,50
17840,user17840,49,70
17841,user17841,25,259
17842,user17842,75,81
17843,user17843,75,381
17844,user17844,67,192
17845,user17845,50,154
17846,user17846,78,29
17847,user17847,54,53
17848,user17848,38,189
17849,user17849,75,276
17850,user17850,84,304
17851,user17851,33,378
17852,user17852,31,339
17853,user17853,22,188
17854,user17854,70,381
17855,user17855,73,252
17856,user17856,84,311
17857,user17857,72,301
17858,user17858,52,142
17859,user17859,44,84
17860,user17860,66,182
17861,user17861,85,349
17862,user17862,24,309
17863,user17863,19,349
17864,user17864,74,216
17865,user17865,60,26
17866,user17866,49,260
17867,user17867,21,269
17868,user17868,18,82
17869,user17869,24,252
17870,user17870,27,274
17871,user17871,56,290
17872,user17872,34,124
17873,user17873,26,167
17874,user17874,45,380
17875,user17875,39,18
17876,user17876,79,342
17877,user17877,55,36
17878,user17878,53,106
17879,user17879,72,20
17880,user17880,43,286
17881,user17881,52,102
17882,user17882,58,354
17883,user17883,37,396
17884,user17884,83,368
17885,user17885,42,264
17886,user17886,19,390
17887,user17887,80,387
17888,user17888,68,54
17889,user17889,36,204
17890,user17890,66,141
17891,user17891,78,302
17892,user17892,43,81
17893,user17893,26,398
17894,user17894,78,349
17895,user17895,65,159
17896,user17896,79,251
17897,user17897,76,298
17898,user17898,55,348
17899,user17899,65,90
17900,user17900,32,203
17901,user17901,22,176
17902,user17902,80,101
17903,user17903,85,267
17904,user17904,83,337
17905,user17905,57,102
17906,user17906,58,289
17907,user17907,71,307
17908,user17908,78,261
17909,user17909,33,202
17910,user17910,68,5
17911,user17911,43,350
17912,user17912,54,102
17913,user17913,44,239
17914,user17914,74,255
17915,user17915,29,388
17916,user17916,59,143
17917,user17917,81,259
17918,user17918,57,362
17919,user17919,45,148
17920,user17920,19,287
17921,user17921,33,204
17922,user17922,57,202
17923,user17923,28,325
17924,user17924,35,49
17925,user17925,33,131
17926,user17926,76,41
17927,user17927,23,305
17928,user17928,68,189
17929,user17929,19,308
17930,user17930,77,76
17931,user17931,60,242
17932,user17932,30,211
17933,user17933,77,80
17934,user17934,59,86
17935,user17935,26,375
17936,user17936,42,195
17937,user17937,17,140
17938,user17938,51,217
17939,user17939,63,325
17940,user17940,41,258
17941,user17941,79,286
17942,user17942,66,111
17943,user17943,66,152
17944,user17944,72,386
17945,user17945,45,188
17946,user17946,23,23
17947,user17947,82,92
17948,user17948,33,55
17949,user17949,64,87
17950,user17950,65,117
17951,user17951,68,256
17952,user17952,57,102
17953,user17953,62,150
17954,user17954,60,310
17955,user17955,56,46
17956,user17956,24,375
17957,user17957,50,242
17958,user17958,48,147
17959,user17959,83,7
17960,user17960,50,122
17961,user17961,61,283
17962,user17962,34,41
17963,user17963,28,242
17964,user17964,58,280
17965,user17965,54,85
17966,user17966,73,174
17967,user17967,47,379
17968,user17968,77,231
17969,user17969,22,144
17970,user17970,20,123
17971,user17971,49,369
17972,user17972,78,356
17973,user17973,21,215
17974,user17974,45,374
17975,user17975,32,290
17976,user17976,46,141
17977,user17977,79,383
17978,user17978,42,361
